UF,Sexo,Idade,Raca,Anos de Estudo,Renda,Altura
43,Masculino,33,Branco,11,1200,167.420.766
43,Masculino,59,Branco,12,1385,1.747.069.742
43,Feminino,52,Branco,12,2000,1.836.732.869
43,Feminino,37,Branco,15,3500,1.839.049.892
43,Masculino,30,Negro,9,2500,1.747.116.639
43,Masculino,17,Branco,12,1200,1.768.616.111
43,Masculino,55,Branco,4,2000,1.608.127.833
43,Feminino,34,Branco,16,2000,1.612.423.735
43,Feminino,21,Branco,16,1100,1.604.355.594
43,Feminino,57,Branco,16,1600,1.627.462.091
43,Masculino,53,Branco,16,19000,1.588.462.596
43,Feminino,50,Branco,12,1300,1.723.042.182
43,Masculino,25,Branco,13,1200,175.907.569
43,Masculino,33,Branco,12,2000,1.718.147.131
43,Feminino,36,Branco,16,3000,1.718.805.861
43,Masculino,32,Branco,16,5700,1.626.830.891
43,Masculino,44,Branco,16,9000,1.840.871.665
43,Masculino,47,Branco,16,3600,1.607.341.723
43,Feminino,51,Branco,16,1600,1.785.592.716
43,Feminino,42,Pardo,6,1000,1.762.198.762
43,Feminino,34,Pardo,10,765,1.664.894.923
43,Feminino,27,Negro,9,1200,178.015.133
43,Masculino,41,Branco,1,1300,1.873.653.334
43,Masculino,39,Branco,12,1400,1.656.863.401
43,Feminino,49,Branco,6,1500,1.587.780.701
43,Masculino,46,Branco,6,1200,1.710.134.824
43,Masculino,59,Branco,16,3000,1.745.002.462
43,Feminino,39,Branco,7,2000,1.827.658.383
43,Masculino,62,Branco,6,1500,1.647.079.856
43,Masculino,51,Negro,8,900,177.901.786
43,Feminino,46,Branco,7,1200,1.689.517.554
43,Masculino,38,Branco,9,900,1.775.738.297
43,Masculino,40,Branco,12,1500,1.616.476.492
43,Feminino,57,Branco,12,11000,1.748.887.686
43,Feminino,27,Branco,13,2500,1.659.822.173
43,Masculino,44,Negro,10,1200,1.740.516.553
43,Masculino,48,Negro,2,2500,1.696.547.961
43,Masculino,36,Branco,16,10000,1.761.825.105
43,Feminino,58,Branco,16,5000,1.722.495.308
43,Masculino,63,Branco,9,4000,1.649.696.876
43,Masculino,28,Branco,16,15000,1.718.066.592
43,Feminino,28,Branco,16,7500,1.619.732.234
43,Masculino,48,Branco,16,18000,1.743.704.233
43,Masculino,60,Branco,9,4000,1.669.356.862
43,Masculino,49,Branco,12,6700,180.019.549
43,Masculino,73,Branco,16,15000,1.710.208.749
43,Masculino,64,Branco,16,3000,1.688.639.026
43,Feminino,28,Branco,16,6000,1.696.390.418
43,Feminino,31,Branco,16,4000,1.624.742.431
43,Feminino,37,Branco,16,3000,1.824.952.617
43,Feminino,34,Branco,14,3100,1.612.987.792
43,Masculino,49,Branco,16,10000,1.689.662.762
43,Masculino,42,Branco,16,7000,170.797.907
43,Feminino,53,Indigena,16,19000,1.676.482.047
43,Masculino,45,Branco,16,18000,1.596.221.704
43,Masculino,30,Branco,9,2000,1.743.200.457
43,Feminino,56,Branco,16,5000,1.555.593.237
43,Feminino,39,Branco,16,1500,155.786.607
43,Masculino,36,Branco,16,4000,1.571.671.717
43,Feminino,54,Branco,16,6000,1.511.473.617
43,Feminino,38,Branco,16,6500,1.703.036.311
43,Feminino,54,Branco,14,600,1.808.236.932
43,Masculino,38,Branco,16,18500,1.542.085.007
43,Masculino,50,Negro,16,25000,166.719.112
43,Masculino,28,Branco,16,6000,1.670.997.163
43,Masculino,36,Branco,15,2000,1.695.934.491
43,Masculino,41,Branco,16,13800,1.815.563.513
43,Masculino,41,Branco,16,15000,1.787.397.297
43,Feminino,35,Branco,16,12000,1.660.466.825
43,Feminino,39,Branco,16,5000,1.678.192.078
43,Masculino,26,Branco,16,10000,1.645.439.911
43,Masculino,43,Branco,16,15000,1.677.119.015
43,Feminino,43,Branco,14,7000,1.581.983.829
43,Masculino,36,Branco,16,4000,1.739.749.118
43,Masculino,66,Branco,12,2000,1.670.567.909
43,Masculino,33,Branco,16,20000,1.665.800.761
43,Feminino,36,Branco,16,10000,1.498.104.636
43,Feminino,67,Branco,12,0,1.621.673.949
43,Feminino,53,Indigena,12,4000,1.778.745.815
43,Masculino,26,Branco,13,4000,1.749.438.457
43,Masculino,18,Branco,11,2200,1.800.836.605
43,Feminino,47,Branco,16,4000,1.687.389.869
43,Feminino,78,Branco,16,600,1.686.899.481
43,Feminino,61,Branco,16,12000,1.642.184.096
43,Feminino,56,Branco,16,4000,1.810.879.043
43,Feminino,55,Branco,15,2000,1.657.096.164
43,Feminino,48,Branco,10,500,1.750.754.244
43,Masculino,60,Branco,16,12000,1.644.240.092
43,Masculino,44,Branco,5,2000,1.754.209.003
43,Feminino,38,Pardo,16,1800,1.670.848.215
43,Masculino,43,Pardo,6,1500,1.688.525.754
43,Masculino,62,Negro,2,1500,1.815.880.741
43,Masculino,67,Branco,9,2100,1.658.797.606
43,Masculino,43,Branco,10,1100,1.718.454.527
43,Feminino,61,Branco,5,800,1.798.356.369
43,Feminino,40,Negro,12,1000,1.787.133.429
43,Masculino,38,Branco,12,7000,1.736.643.365
43,Masculino,65,Branco,5,80,1.620.644.609
43,Feminino,37,Branco,12,1200,1.688.912.782
43,Masculino,19,Pardo,9,1300,1.745.420.034
43,Masculino,52,Pardo,12,150,1.747.004.449
43,Feminino,60,Branco,16,0,1.739.292.939
43,Masculino,54,Branco,12,5000,183.431.819
43,Masculino,28,Branco,16,8000,1.879.238.381
43,Feminino,38,Branco,16,3500,1.647.946.581
43,Masculino,36,Branco,16,6500,172.599.357
43,Masculino,38,Branco,12,3500,1.581.519.509
43,Masculino,37,Branco,13,1800,1.599.689.159
43,Masculino,63,Branco,9,1700,1.782.606.455
43,Masculino,36,Pardo,12,1000,1.691.086.307
43,Feminino,73,Branco,16,300,1.889.974.704
43,Masculino,52,Branco,12,4500,1.605.726.877
43,Masculino,30,Branco,9,2000,1.666.697.302
43,Masculino,47,Branco,10,3000,1.643.500.383
43,Feminino,29,Branco,12,1300,1.837.564.757
43,Masculino,61,Branco,2,2000,1.672.838.596
43,Masculino,28,Pardo,12,2400,1.729.070.546
43,Masculino,61,Branco,12,2300,1.696.721.967
43,Masculino,54,Branco,16,1200,173.674.626
43,Feminino,63,Branco,12,1100,1.657.668.929
43,Masculino,34,Pardo,12,788,1.708.092.987
43,Feminino,32,Branco,12,160,1.703.756.523
43,Masculino,37,Negro,16,6000,1.728.550.606
43,Feminino,39,Branco,12,1200,178.969.745
43,Masculino,31,Negro,12,2000,1.794.534.927
43,Feminino,34,Branco,12,1500,1.900.927.471
43,Feminino,36,Branco,12,1300,1.656.634.162
43,Feminino,34,Branco,12,960,1.676.234.375
43,Feminino,59,Branco,16,2000,1.722.491.345
43,Feminino,52,Branco,6,600,1.683.364.056
43,Masculino,31,Negro,9,1200,1.723.950.893
43,Masculino,28,Branco,9,2000,1.668.865.434
43,Masculino,41,Branco,9,1500,1.701.876.778
43,Masculino,41,Pardo,5,1100,1.731.071.629
43,Feminino,58,Branco,5,788,1.791.918.975
43,Feminino,32,Branco,9,950,1.678.201.302
43,Feminino,43,Pardo,10,900,1.815.621.787
43,Masculino,32,Branco,9,1400,1.761.231.185
43,Masculino,33,Branco,12,2800,1.742.473.524
43,Masculino,56,Branco,2,2000,1.757.037.927
43,Feminino,34,Branco,12,1700,1.530.947.294
43,Masculino,45,Branco,12,2200,1.723.145.595
43,Masculino,32,Branco,7,780,1.744.978.599
43,Masculino,61,Branco,12,2000,1.696.410.076
43,Masculino,58,Branco,6,2300,1.763.475.275
43,Masculino,19,Negro,12,1580,1.638.365.413
43,Masculino,47,Branco,12,2000,1.702.133.723
43,Masculino,55,Branco,9,3900,1.745.232.614
43,Masculino,27,Branco,15,1700,1.725.126.425
43,Feminino,41,Negro,16,1000,1.851.995.114
43,Masculino,62,Branco,6,1100,1.677.108.145
43,Masculino,45,Pardo,9,1600,1.650.558.947
43,Masculino,68,Branco,16,20000,1.595.459.704
43,Feminino,43,Branco,12,5000,1.786.858.876
43,Masculino,64,Branco,12,6000,1.968.308.647
43,Masculino,41,Branco,16,10000,1.753.847.466
43,Feminino,41,Branco,16,5000,1.712.716.823
43,Masculino,44,Branco,16,10000,1.511.606.024
43,Feminino,66,Branco,16,2500,1.778.458.372
43,Feminino,36,Branco,16,9000,1.751.117.766
43,Feminino,52,Branco,16,18000,166.350.109
43,Feminino,39,Branco,16,2000,1.735.677.111
43,Feminino,38,Branco,16,2500,1.697.746.444
43,Masculino,31,Negro,7,1745,1.692.243.373
43,Masculino,35,Branco,7,1500,164.406.762
43,Masculino,33,Branco,8,1880,1.717.103.374
43,Masculino,65,Negro,5,500,1.703.513.203
43,Feminino,40,Negro,5,1000,174.148.803
43,Masculino,45,Branco,9,788,169.907.049
43,Masculino,37,Negro,9,2700,1.570.124.581
43,Masculino,51,Branco,13,1000,162.916.392
43,Masculino,21,Pardo,12,1030,1.744.249.221
43,Feminino,44,Pardo,12,1100,1.755.519.597
43,Masculino,57,Negro,10,2000,1.589.729.482
43,Feminino,42,Pardo,12,1100,1.626.539.322
43,Masculino,38,Branco,16,7000,1.741.338.648
43,Masculino,32,Branco,16,4000,1.686.037.648
43,Feminino,30,Negro,16,3000,1.783.702.226
43,Feminino,31,Branco,16,2000,1.655.826.711
43,Feminino,24,Branco,14,2000,1.646.341.087
43,Feminino,30,Branco,16,3100,1.661.579.829
43,Masculino,35,Negro,16,3500,1.657.814.048
43,Masculino,36,Branco,16,6000,1.813.775.497
43,Feminino,34,Branco,14,5000,1.776.474.736
43,Masculino,28,Pardo,13,1500,1.811.999.837
43,Masculino,23,Branco,9,1000,1.785.170.361
43,Masculino,54,Branco,12,1250,171.509.066
43,Masculino,39,Negro,5,3500,1.765.001.374
43,Feminino,33,Branco,8,1100,1.742.475.772
43,Masculino,41,Pardo,4,788,1.820.265.625
43,Feminino,47,Pardo,9,1500,1.562.560.204
43,Masculino,50,Negro,7,1800,1.729.255.774
43,Masculino,56,Pardo,9,1300,1.637.037.123
43,Masculino,64,Branco,3,900,1.800.305.576
43,Masculino,38,Branco,12,1500,1.781.172.233
43,Feminino,23,Branco,10,300,1.571.421.099
43,Feminino,51,Pardo,15,870,1.662.892.294
43,Feminino,73,Branco,4,400,1.640.975.869
43,Feminino,42,Branco,10,1200,170.008.328
43,Feminino,31,Branco,12,900,1.860.442.262
43,Masculino,41,Pardo,12,1150,1.645.819.063
43,Masculino,36,Branco,12,4600,1.626.625.744
43,Masculino,41,Branco,12,4800,1.598.050.744
43,Feminino,60,Branco,16,2000,1.689.198.053
43,Feminino,53,Branco,16,1200,1.667.372.931
43,Masculino,37,Branco,12,2400,1.707.850.114
43,Feminino,33,Branco,12,500,1.722.245.374
43,Masculino,44,Branco,16,3000,1.629.243.019
43,Feminino,48,Branco,12,3000,1.611.482.795
43,Masculino,40,Branco,16,2000,1.714.233.358
43,Feminino,37,Pardo,5,788,1.685.889.838
43,Masculino,29,Pardo,12,1020,1.667.197.602
43,Feminino,55,Branco,16,2000,1.698.103.141
43,Feminino,57,Branco,6,394,1.761.193.434
43,Masculino,59,Branco,12,2100,1.770.672.714
43,Masculino,42,Pardo,11,2364,1.687.725.551
43,Feminino,29,Negro,11,800,1.655.119.939
43,Masculino,59,Negro,12,1500,1.606.965.324
43,Masculino,32,Branco,12,2000,1.554.040.009
43,Masculino,33,Branco,12,2000,1.740.516.691
43,Masculino,31,Branco,7,1000,1.641.099.055
43,Masculino,68,Negro,6,0,1.801.428.645
43,Masculino,71,Negro,1,150,1.747.362.267
43,Feminino,60,Branco,4,600,1.841.648.908
43,Masculino,30,Branco,16,4000,1.620.377.222
43,Masculino,26,Negro,12,1200,1.666.242.945
43,Feminino,40,Negro,12,1900,1.820.732.684
43,Feminino,50,Branco,13,788,1.692.790.629
43,Masculino,66,Branco,9,1200,1.576.357.237
43,Masculino,53,Branco,5,1000,1.746.142.204
43,Masculino,33,Branco,4,1700,1.607.726.766
43,Masculino,23,Branco,12,1100,1.849.865.237
43,Masculino,33,Branco,12,4500,1.633.095.672
43,Feminino,50,Branco,7,2000,16.951.213
43,Masculino,52,Branco,9,1000,1.720.882.712
43,Feminino,36,Branco,12,1000,1.761.050.506
43,Masculino,63,Branco,6,800,1.627.414.609
43,Feminino,27,Negro,12,1000,1.618.224.739
43,Feminino,23,Branco,9,788,1.755.668.579
43,Feminino,51,Branco,4,500,1.691.506.615
43,Masculino,28,Branco,12,2300,1.624.105.896
43,Masculino,41,Branco,12,2998,1.737.484.342
43,Masculino,51,Branco,10,2700,1.728.238.169
43,Feminino,52,Branco,9,1120,1.677.540.879
43,Masculino,53,Negro,9,2300,1.768.438.629
43,Masculino,58,Branco,9,1200,1.654.067.076
43,Masculino,58,Branco,5,1100,1.734.452.018
43,Masculino,37,Branco,5,1200,1.615.729.985
43,Feminino,38,Negro,9,500,1.657.994.528
43,Masculino,69,Branco,6,1100,1.778.574.603
43,Masculino,43,Branco,14,2500,1.834.758.259
43,Masculino,46,Branco,12,8000,1.687.735.407
43,Masculino,63,Branco,7,1600,1.677.198.902
43,Masculino,41,Branco,16,2500,1.739.232.705
43,Masculino,44,Branco,16,5500,1.778.429.882
43,Masculino,51,Branco,12,0,1.646.099.233
43,Masculino,28,Branco,8,1200,1.724.784.015
43,Masculino,64,Negro,1,788,156.993.117
43,Masculino,31,Branco,12,2000,1.675.468.443
43,Masculino,49,Branco,1,1200,1.573.643.879
43,Masculino,61,Branco,6,1800,1.631.614.943
43,Masculino,67,Branco,12,0,1.587.537.503
43,Feminino,35,Branco,12,2000,1.745.263.305
43,Masculino,42,Branco,15,5000,1.739.177.795
43,Masculino,66,Branco,9,3000,1.604.606.589
43,Masculino,51,Branco,5,0,1.641.184.293
43,Masculino,26,Branco,14,2300,1.565.319.063
43,Masculino,58,Branco,6,1200,1.785.326.788
43,Masculino,35,Negro,9,1000,1.648.879.147
43,Masculino,54,Branco,6,1500,1.760.795.114
43,Feminino,60,Branco,12,788,1.543.187.756
43,Masculino,47,Branco,8,1100,1.525.406.981
43,Masculino,42,Branco,9,1500,1.664.497.298
43,Feminino,49,Branco,7,1050,1.722.474.105
43,Feminino,25,Branco,8,1200,1.695.494.556
43,Masculino,35,Pardo,12,1300,1.848.995.153
43,Masculino,27,Branco,12,2000,1.676.563.772
43,Masculino,52,Branco,7,800,1.622.041.019
43,Masculino,56,Branco,3,800,1.825.903.026
43,Masculino,29,Branco,3,1500,1.769.832.293
43,Masculino,22,Branco,12,900,1.702.277.004
43,Masculino,37,Branco,5,2500,1.638.785.744
43,Masculino,45,Branco,7,2800,1.792.710.349
43,Masculino,49,Branco,1,1200,1.695.042.349
43,Masculino,42,Branco,6,1200,1.733.553.507
43,Masculino,32,Branco,4,1000,1.803.631.954
43,Masculino,47,Negro,6,1100,1.677.520.798
43,Masculino,37,Negro,6,2300,1.825.796.439
43,Feminino,51,Negro,6,900,1.605.585.522
43,Masculino,22,Negro,6,1200,1.723.082.946
43,Masculino,35,Negro,8,1200,1.812.829.118
43,Feminino,52,Branco,6,1200,1.585.161.168
43,Masculino,46,Branco,12,2000,1.781.595.013
43,Masculino,53,Branco,4,788,1.808.021.901
43,Masculino,35,Negro,9,1050,1.738.104.183
43,Masculino,28,Branco,9,1000,1.743.329.546
43,Masculino,49,Negro,3,1300,1.826.442.749
43,Masculino,34,Branco,9,1400,1.713.902.158
43,Feminino,40,Branco,9,1000,1.728.737.366
43,Masculino,38,Negro,6,520,1.729.342.351
43,Masculino,40,Branco,8,1500,1.661.393.097
43,Masculino,45,Branco,13,4500,1.800.845.081
43,Feminino,48,Branco,12,2000,1.779.023.145
43,Masculino,53,Branco,16,2300,1.808.677.644
43,Masculino,36,Branco,9,1000,1.661.148.788
43,Masculino,25,Negro,8,1300,16.488.918
43,Masculino,53,Branco,14,7000,1.632.979.266
43,Masculino,27,Branco,12,1800,1.826.292.822
43,Feminino,55,Branco,12,5500,1.674.029.402
43,Masculino,65,Negro,5,800,1.806.828.414
43,Masculino,57,Branco,6,800,1.624.598.141
43,Masculino,35,Negro,5,1000,1.681.252.043
43,Masculino,40,Branco,7,500,1.694.921.415
43,Masculino,36,Branco,6,4000,1.723.348.056
43,Masculino,54,Branco,6,300,1.668.883.638
43,Masculino,54,Branco,6,0,1.768.015.138
43,Masculino,54,Negro,6,800,1.808.321.654
43,Masculino,63,Negro,1,0,1.672.339.438
43,Masculino,63,Branco,7,600,1.703.034.704
43,Masculino,48,Branco,16,5000,1.746.038.935
43,Masculino,49,Branco,16,850,1.757.488.517
43,Masculino,60,Branco,7,900,1.780.921.619
43,Masculino,56,Branco,12,0,1.684.560.688
43,Masculino,37,Branco,6,2000,1.609.692.947
43,Masculino,65,Branco,6,0,1.580.526.074
43,Masculino,42,Branco,6,1000,1.947.405.359
43,Masculino,53,Branco,5,3000,1.789.629.846
43,Masculino,54,Branco,6,1000,1.596.361.086
43,Masculino,60,Branco,5,200,1.648.828.688
43,Masculino,60,Negro,3,0,1.463.115.983
43,Masculino,66,Negro,3,0,1.719.461.772
43,Masculino,40,Branco,4,800,1.733.344.335
43,Masculino,53,Branco,9,1576,1.681.970.184
43,Masculino,59,Negro,5,1000,1.759.349.568
43,Masculino,38,Negro,8,3000,1.749.589.282
43,Masculino,41,Negro,5,300,1.704.573.609
43,Feminino,42,Negro,6,120,1.729.663.694
43,Masculino,58,Branco,9,1800,1.609.837.591
43,Masculino,38,Branco,6,1500,1.431.682.425
43,Masculino,42,Pardo,8,1100,1.761.703.023
43,Masculino,57,Negro,1,120,1.866.726.587
43,Masculino,33,Branco,7,1053,1.676.362.033
43,Masculino,58,Branco,2,300,1.677.184.327
43,Masculino,30,Branco,11,2700,1.711.910.489
43,Masculino,27,Branco,12,1700,1.743.640.745
43,Feminino,29,Branco,16,1000,1.724.620.225
43,Feminino,62,Negro,6,800,1.665.739.284
43,Masculino,46,Branco,16,4500,1.877.151.203
43,Masculino,24,Branco,13,2000,1.555.153.831
43,Masculino,48,Pardo,6,500,181.479.449
43,Masculino,23,Branco,3,1200,1.661.986.718
43,Feminino,59,Negro,5,800,1.708.032.476
43,Feminino,39,Branco,4,920,1.699.502.677
43,Masculino,55,Branco,9,1400,161.422.251
43,Feminino,42,Branco,8,500,1.716.155.434
43,Masculino,48,Pardo,16,788,1.662.808.374
43,Masculino,53,Negro,8,1200,1.620.958.734
43,Masculino,59,Branco,5,1200,1.748.486.382
43,Feminino,30,Branco,16,920,1.741.491.987
43,Masculino,59,Branco,9,1800,1.810.236.076
43,Feminino,55,Branco,9,950,1.895.879.288
43,Feminino,56,Branco,9,1006,1.650.012.949
43,Feminino,53,Branco,12,2500,163.440.922
43,Feminino,50,Branco,4,788,1.759.680.211
43,Feminino,28,Branco,16,3000,1.728.051.234
43,Masculino,54,Branco,9,7880,1.663.564.642
43,Feminino,45,Branco,7,788,1.699.926.016
43,Feminino,41,Pardo,12,1000,177.903.309
43,Feminino,68,Branco,6,800,1.550.007.553
43,Masculino,57,Negro,9,2800,1.649.075.472
43,Masculino,33,Negro,12,2500,1.761.271.912
43,Feminino,32,Branco,12,1100,1.711.940.588
43,Masculino,53,Branco,5,1800,1.796.271.671
43,Masculino,32,Pardo,9,1100,1.661.348.789
43,Masculino,79,Branco,6,780,1.622.371.542
43,Masculino,38,Negro,5,1500,1.717.373.999
43,Masculino,41,Branco,8,3000,1.727.191.886
43,Masculino,26,Pardo,5,600,1.684.287.352
43,Masculino,41,Branco,13,1200,1.704.928.595
43,Feminino,33,Branco,12,200,1.563.044.369
43,Masculino,48,Branco,4,1200,1.699.203.738
43,Feminino,48,Branco,9,800,1.834.360.991
43,Masculino,66,Negro,4,1200,1.700.385.144
43,Masculino,65,Negro,10,1500,1.641.236.947
43,Masculino,41,Branco,9,1000,167.939.051
43,Masculino,53,Negro,4,1300,1.685.775.479
43,Masculino,42,Negro,9,1200,1.683.706.178
43,Masculino,36,Negro,6,1500,1.658.037.392
43,Masculino,31,Negro,10,788,1.726.050.177
43,Masculino,20,Branco,11,1200,1.604.921.528
43,Masculino,52,Negro,4,3000,1.772.165.143
43,Feminino,43,Branco,11,394,1.829.591.837
43,Feminino,60,Branco,12,930,1.841.115.479
43,Feminino,45,Negro,1,150,178.230.039
43,Feminino,61,Branco,2,1250,1.647.086.207
43,Masculino,31,Branco,5,1000,1.549.602.467
43,Feminino,81,Branco,6,0,1.756.725.778
43,Masculino,37,Branco,12,3000,1.823.805.666
43,Masculino,55,Branco,12,2500,1.702.245.052
43,Masculino,48,Amarelo,1,788,1.760.254.211
43,Masculino,45,Branco,12,2000,1.619.989.298
43,Masculino,65,Negro,16,0,1.778.615.217
43,Masculino,33,Pardo,13,4000,170.353.839
43,Feminino,34,Branco,16,2500,1.804.683.395
43,Feminino,40,Branco,12,1200,1.773.377.602
43,Masculino,63,Branco,6,350,1.852.858.864
43,Masculino,32,Amarelo,4,0,1.623.087.732
43,Feminino,45,Pardo,6,135,1.642.047.625
43,Masculino,61,Pardo,5,0,1.650.627.503
43,Masculino,67,Branco,5,2000,1.641.967.331
43,Feminino,30,Branco,12,1000,1.697.863.546
43,Feminino,45,Branco,16,2000,17.046.717
43,Feminino,19,Branco,12,1500,1.657.932.275
43,Feminino,21,Branco,14,1300,1.721.691.792
43,Masculino,45,Branco,16,1000,1.645.667.365
43,Masculino,31,Branco,12,1300,1.716.532.585
43,Masculino,27,Branco,12,1400,1.627.892.262
43,Feminino,34,Branco,7,500,1.582.037.084
43,Masculino,41,Negro,9,1200,1.757.180.908
43,Masculino,22,Branco,7,788,1.757.586.413
43,Masculino,27,Pardo,10,2400,173.046.413
43,Masculino,62,Branco,4,800,171.256.153
43,Masculino,56,Branco,7,3000,1.744.270.473
43,Feminino,50,Branco,16,1100,1.732.125.842
43,Masculino,41,Negro,12,1500,1.575.900.548
43,Masculino,45,Branco,12,2200,1.721.515.557
43,Masculino,43,Pardo,12,2000,177.852.862
43,Masculino,42,Branco,2,1000,1.651.368.017
43,Masculino,40,Branco,5,2500,1.740.148.452
43,Masculino,49,Pardo,5,1100,1.800.600.908
43,Masculino,54,Branco,8,1500,1.755.014.996
43,Feminino,50,Negro,5,950,1.739.996.307
43,Masculino,38,Branco,9,2400,1.779.136.878
43,Feminino,45,Branco,9,1300,1.778.928.921
43,Masculino,46,Negro,12,1700,1.632.772.332
43,Masculino,54,Branco,3,2000,1.602.809.446
43,Feminino,49,Branco,9,800,1.675.297.071
43,Masculino,29,Branco,11,1800,1.745.224.332
43,Masculino,23,Negro,10,1000,1.801.356.711
43,Masculino,32,Branco,12,1780,1.654.258.709
43,Masculino,50,Branco,7,2000,1.673.882.475
43,Feminino,40,Branco,9,880,1.873.978.155
43,Masculino,39,Pardo,12,1400,168.432.301
43,Masculino,52,Pardo,9,1600,1.703.791.149
43,Masculino,35,Branco,9,1900,1.701.784.154
43,Feminino,43,Branco,6,788,1.642.832.746
43,Feminino,26,Branco,15,1300,1.557.694.031
43,Masculino,30,Branco,13,5000,1.641.162.473
43,Masculino,41,Pardo,12,1020,170.375.971
43,Feminino,57,Branco,16,500,1.619.162.329
43,Masculino,61,Branco,4,800,1.706.551.473
43,Feminino,35,Branco,12,1350,1.517.162.277
43,Feminino,38,Branco,16,5000,1.707.698.575
43,Feminino,51,Negro,12,550,1.717.855.159
43,Masculino,31,Branco,16,10450,1.664.807.513
43,Masculino,51,Branco,16,3000,1.611.225.554
43,Masculino,37,Branco,15,3800,1.670.610.879
43,Masculino,36,Negro,16,1900,1.639.684.866
43,Feminino,53,Branco,12,3900,1.726.411.707
43,Feminino,53,Branco,12,2400,1.661.098.641
43,Feminino,47,Branco,16,3500,1.728.746.998
43,Feminino,36,Branco,16,7000,172.900.491
43,Masculino,46,Negro,9,1400,1.773.280.265
43,Masculino,44,Branco,12,600,1.658.281.139
